식품코드,식품명,데이터구분코드,데이터구분명,식품기원코드,식품기원명,식품대분류코드,식품대분류명,대표식품코드,대표식품명,식품중분류코드,식품중분류명,식품소분류코드,식품소분류명,식품세분류코드,식품세분류명,영양성분함량기준량,에너지(kcal),수분(g),단백질(g),지방(g),회분(g),탄수화물(g),당류(g),식이섬유(g),칼슘(mg),철(mg),인(mg),칼륨(mg),나트륨(mg),비타민 A(μg RAE),레티놀(μg),베타카로틴(μg),티아민(mg),리보플라빈(mg),니아신(mg),비타민 C(mg),비타민 D(μg),콜레스테롤(mg),포화지방산(g),트랜스지방산(g),니코틴산(mg),니코틴아마이드(mg),비오틴(μg),비타민 B6 / 피리독신(mg),비타민 B12(μg),엽산(μg DFE),콜린(mg),판토텐산(mg),비타민 D2(μg),비타민 D3(μg),비타민 E(mg α-TE),알파 토코페롤(mg),베타 토코페롤(mg),감마 토코페롤(mg),델타 토코페롤(mg),알파 토코트리에놀(mg),베타 토코트리에놀(mg),감마 토코트리에놀(mg),델타 토코트리에놀(mg),비타민 K(μg),비타민 K1(μg),비타민 K2(μg),갈락토오스(g),과당(g),당알콜(g),맥아당(g),알룰로오스(g),에리스리톨(g),유당(g),자당(g),타가토스(g),포도당(g),불포화지방산(g),EPA와 DHA의 합(mg),가돌레산(20:1) / 에이코센산(20:1)(mg),감마 리놀렌산(18:3(n-6))(mg),네르본산(24:1)(mg),도코사디에노산(22:2)(mg),도코사펜타에노산/토코사펜타엔산(22:5(n-3))(mg),DHA / 도코사헥사에노산/도코사헥사엔산(22:6(n-3))(mg),디호모리놀렌산/에이코사트리에노산(20:3(n-3))(mg),라우르산(12:0)(mg),리그노세르산(24:0)(mg),리놀레산(18:2(n-6))(g),미리스톨레산(14:1)(mg),미리스트산(14:0)(mg),박센산(18:1(n-7))(mg),베헨산(22:0)(mg),부티르산(4:0)(mg),스테아르산(18:0)(mg),스테아리돈산(18:4(n-3))(mg),아라키돈산(20:4(n-6))(mg),아라키드산(20:0)(mg),알파 리놀렌산(18:3(n-3))(g),에루크산(22:1)(mg),에이코사디에노산(20:2(n-6))(mg),에이코사트리에노산(20:3(n-6))(mg),EPA / 에이코사펜타에노산(20:5(n-3))(mg),오메가3 지방산(g),오메가6 지방산(g),올레산(18:1(n-9))(mg),카프로산(6:0)(mg),카프르산(10:0)(mg),카프릴산(8:0)(mg),트라이데칸산(13:0)(mg),트랜스 리놀레산(18:2t)(mg),트랜스 리놀렌산(18:3t)(mg),트랜스 올레산(18:1(n-9t)(mg),트리코산산(23:0)(mg),팔미톨레산(16:1)(mg),팔미트산(16:0)(mg),펜타데칸산(15:0)(mg),헨에이코산산(21:0)(mg),헵타데센산(17:1)(mg),헵타데칸산(17:0)(mg),구리(μg),마그네슘(mg),망간(mg),몰리브덴(μg),불소(mg),셀레늄(μg),아연(mg),염소(mg),요오드(μg),크롬(μg),아미노산(mg),필수아미노산(mg),비필수아미노산(mg),글루탐산(mg),글라이신(mg),라이신(mg),류신(mg),메티오닌(mg),발린(mg),세린(mg),시스테인(mg),아르기닌(mg),아스파르트산(mg),알라닌(mg),이소류신(mg),타우린(mg),트레오닌(mg),트립토판(mg),티로신(mg),페닐알라닌(mg),프롤린(mg),히스티딘(mg),토코페롤(mg),토코트리에놀(mg),알코올(g),출처코드,출처명,1회 섭취참고량,식품중량,품목제조보고번호,제조사명,수입업체명,유통업체명,수입여부,원산지국코드,원산지국명,데이터생성방법코드,데이터생성방법명,데이터생성일자,데이터기준일자
P120-104010400-2342,로얄크랩 디핑,P,가공식품,1,가공식품,20,수산가공식품류,20104,어묵,2000001,어육가공품류,200000104,어묵,00,해당없음,100g,104,,11.25,1.83,,10.57,3.32,,,,,,695,,,,,,,,,16.83,0.22,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,30g,92g,19880311002526,(주)사조대림,해당없음,해당없음,N,,해당없음,2,수집,2026-03-10,2026-07-28 00:00:00
P123-201020200-0947,로스팜마요계란볶음밥삼각,P,가공식품,1,가공식품,23,즉석식품류,23201,밥류,2300002,즉석섭취·편의식품류,230000202,즉석섭취식품,00,해당없음,100g,207,,6.12,7.48,,28.57,2.04,,,,,,565,,,,,,,,,57.83,1.23,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,210g,147g,200202215922358,롯데광주CK주식회사,해당없음,해당없음,N,,해당없음,2,수집,2025-09-24,2026-07-28 00:00:00
P101-106000100-0566,로맨틱믹스,P,가공식품,1,가공식품,01,과자류·빵류 또는 떡류,01106,일반과자,0100000,해당없음,010000001,과자,00,해당없음,100g,529,,5.71,27.86,,63.57,35.00,,,,,,400,,,,,,,,,9.29,17.86,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,30g,140g,20100461303396,(주)제이앤이,해당없음,해당없음,N,,해당없음,2,수집,2021-06-30,2026-07-28 00:00:00
P117-501050100-0765,렌지쿠캣 직화고추장 제육볶음,P,가공식품,1,가공식품,17,식육가공품 및 포장육,17501,양념육,1700005,양념육류(축산물가공품),170000501,양념육,00,해당없음,100g,278,,13.89,19.44,,11.67,3.89,,,,,,467,,,,,,,,,63.89,6.11,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,100g,180g,20140157039244,(주)달구지푸드,해당없음,해당없음,N,,해당없음,2,수집,2024-02-06,2026-07-28 00:00:00
P101-501000500-2236,레인보우 빙수떡,P,가공식품,1,가공식품,01,과자류·빵류 또는 떡류,01501,떡,0100000,해당없음,010000005,떡류,00,해당없음,100g,365,,2.00,1.90,,85.00,42.00,,,,,,209,,,,,,,,,0.00,0.30,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,100g,300g,20000484353905,(주)화과방,해당없음,해당없음,N,,해당없음,2,수집,2025-01-06,2026-07-28 00:00:00
P103-101020200-0782,레버 오스터하제,P,가공식품,1,가공식품,03,코코아가공품류 또는 초콜릿류,03101,초콜릿,0300002,초콜릿류,030000202,밀크초콜릿,00,해당없음,100g,562,,6.50,36.00,,54.00,52.00,1.9,,,,,60,,,,,,,,,0.00,21.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,15g,1750g,25DE04O00D3,PAUL REBER GMBH & CO.KG,유한회사 베를리너,해당없음,Y,276,독일,2,수집,2025-04-09,2026-07-28 00:00:00
P109-801080100-4363,레몬에이드,P,가공식품,1,가공식품,09,음료류,09801,액상음료,0900008,기타음료,090000801,혼합음료,00,해당없음,100ml,48,,0.20,0.00,,11.80,11.80,,,,,,0,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,200ml,,20GR02G00D6,CHIOS GARDENS JUICE INDUSTRY S.A.,(주)이랜드킴스클럽,해당없음,Y,300,그리스,2,수집,2024-12-31,2026-07-28 00:00:00
P109-102010200-3120,레몬나라 레몬청,P,가공식품,1,가공식품,09,음료류,09102,액상차,0900001,다류,090000102,액상차,00,해당없음,100g,253,,0.38,0.41,,62.06,57.04,,,,,,33,,,,,,,,,0.00,0.01,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,200ml,500g,20160494081276,완주로컬가공먹거리생산자협동조합,해당없음,해당없음,N,,해당없음,2,수집,2025-07-04,2026-07-28 00:00:00
P109-302030200-3379,레모나 유기농 레몬생강즙,P,가공식품,1,가공식품,09,음료류,09302,과·채주스,0900003,과일·채소류음료,090000302,과·채주스,00,해당없음,100g,21,,0.35,0.39,,4.13,1.29,,,,,,3,,,,,,,,,0.00,0.01,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,200ml,280g,20180491044373,주식회사연두,해당없음,해당없음,N,,해당없음,2,수집,2024-10-28,2026-07-28 00:00:00
P101-409000400-4456,레드벨벳 케이크 S,P,가공식품,1,가공식품,01,과자류·빵류 또는 떡류,01409,케이크,0100000,해당없음,010000004,빵류,00,해당없음,100g,350,,6.00,25.00,,25.00,17.00,,,,,,200,,,,,,,,,25.00,11.00,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,70g,590g,20070355220106,케익플러스아띠애,해당없음,해당없음,N,,해당없음,2,수집,2025-03-26,2026-07-28 00:00:00
P101-207000200-1520,럭키 자일리톨 큐브,P,가공식품,1,가공식품,01,과자류·빵류 또는 떡류,01207,기타 사탕,0100000,해당없음,010000002,캔디류,00,해당없음,100g,240,,0.00,0.00,,100.00,0.00,,,,,,0,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,10g,100g,20180532056132,올바름,해당없음,해당없음,N,,해당없음,2,수집,2025-11-21,2026-07-28 00:00:00
P116-705070100-0138,랩토 오트밀 프로틴 스무디,P,가공식품,1,가공식품,16,농산가공식품류,16705,기타 농산가공품,1600007,기타 농산가공품류,160000701,과·채가공품,00,해당없음,100ml,99,,8.92,1.70,,12.05,4.24,2.6,384,7.60,,,136,,,,,0.900,13.670,31.86,,3.18,0.73,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,,200ml,202309064087,이제아바이오,해당없음,해당없음,N,,해당없음,2,수집,2024-10-16,2026-07-28 00:00:00
P116-703070300-0625,랑카소이 치킨향,P,가공식품,1,가공식품,16,농산가공식품류,16703,두류가공품,1600007,기타 농산가공품류,160000703,두류가공품,00,해당없음,100g,340,,50.00,0.00,,35.00,9.00,,,,,,0,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,,90g,24LK04K00D1,CONVENIENCE FOODS LANKA PLC,(주)오하나에프앤씨,해당없음,Y,144,스리랑카,2,수집,2024-04-30,2026-07-28 00:00:00
P108-006000300-0054,라필당면,P,가공식품,1,가공식품,08,면류,08006,당면,0800000,해당없음,080000003,건면,00,해당없음,100g,347,,0.00,0.00,,87.00,0.00,,,,,,24,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,30g,180g,2020_DNSP_01076,해당없음,HARBIN LIANGXING STARCH PRODUCT FACTORY,해당없음,Y,156,중국,2,수집,2020-06-30,2026-07-28 00:00:00
P101-102000100-0070,라즈베리마카롱,P,가공식품,1,가공식품,01,과자류·빵류 또는 떡류,01102,마카롱/다쿠아즈,0100000,해당없음,010000001,과자,00,해당없음,100g,433,,6.78,17.39,,62.78,40.28,,,,,,58,,,,,,,,,38.50,7.72,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,30g,18g,201402451548,감프롱,해당없음,해당없음,N,,해당없음,2,수집,2021-06-30,2026-07-28 00:00:00
P102-103010300-0643,라이틀리 프로틴초코,P,가공식품,1,가공식품,02,빙과류,02103,아이스밀크,0200001,아이스크림류(축산물가공품),020000103,아이스밀크,00,해당없음,100ml,80,,5.91,2.95,,11.82,7.17,3.4,,,,,63,,,,,,,,,13.72,1.90,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,100ml,474ml,19960502004185,서주푸드(주),해당없음,해당없음,N,,해당없음,2,수집,2024-04-20,2026-07-28 00:00:00
P108-010000300-0210,라이스 플레이크,P,가공식품,1,가공식품,08,면류,08010,쌀국수,0800000,해당없음,080000003,건면,00,해당없음,100g,360,,8.00,1.00,,80.00,0.00,,,,,,0,,,,,,,,,0.00,0.60,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,"생·숙면 200g, 건면 100g, 당면 30g, 유탕면(봉지)120g, 유탕면(용기)80g",227g,23THQ0I00D8,"THAI ASIA RICE PRODUCT CO.,LTD.",주식회사 거복푸드,해당없음,Y,764,태국,2,수집,2023-06-25,2026-07-28 00:00:00
P123-302030100-2768,라비올리 카프레제,P,가공식품,1,가공식품,23,즉석식품류,23302,만두,2300003,만두류,230000301,만두,00,해당없음,100g,220,,8.00,7.00,,29.00,1.00,,,,,,280,,,,,,,,,25.00,3.70,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,150g,500g,24IT1L300D9,GRANDI PASTAI ITALIANI S.P.A,르구르망 주식회사,해당없음,Y,380,이탈리아,2,수집,2024-08-13,2026-07-28 00:00:00
P114-202020100-0414,라리 오이피클,P,가공식품,1,가공식품,14,절임류 또는 조림류,14202,단무지/피클,1400002,절임류,140000201,절임식품,00,해당없음,100g,36,,0.00,0.00,,9.00,6.00,,,,,,0,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,25g,175g,19VN0HH00D1,SEN COMPANY LIMITED BRANCH,(주)푸드올마켓,해당없음,Y,704,베트남,2,수집,2025-10-10,2026-07-28 00:00:00
P101-105000100-0282,라고 헤이즐넛 웨하스,P,가공식품,1,가공식품,01,과자류·빵류 또는 떡류,01105,웨이퍼,0100000,해당없음,010000001,과자,00,해당없음,100g,512,,6.00,26.40,,62.48,38.40,,,,,,144,,,,,,,,,2.08,24.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,30g,,23IT34300D3,LAGO GROUP S.P.A,(주)파리크라상,해당없음,Y,380,이탈리아,2,수집,2024-12-31,2026-07-28 00:00:00
P113-206020400-1619,뚝딱! 부대찌개베이스,P,가공식품,1,가공식품,13,조미식품,13206,기타 소스류,1300002,소스류,130000204,소스,00,해당없음,100g,60,,3.50,0.30,,11.00,4.00,,,,,,1610,,,,,,,,,1.90,0.20,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,"드레싱 15g, 덮밥소스 165g",2000g,200304432175611,프레시플러스 주식회사,해당없음,해당없음,N,,해당없음,2,수집,2024-05-21,2026-07-28 00:00:00
P101-501000500-0513,떡집소년 흑임자꿀설기,P,가공식품,1,가공식품,01,과자류·빵류 또는 떡류,01501,떡,0100000,해당없음,010000005,떡류,00,해당없음,100g,338,,8.75,2.25,,71.25,6.25,,,,,,389,,,,,,,,,0.00,0.25,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,100g,360g,20030193633298,민속떡마을,해당없음,해당없음,N,,해당없음,2,수집,2023-12-22,2026-07-28 00:00:00
P101-205000200-1565,떡감큐브 샤인머스켓젤리,P,가공식품,1,가공식품,01,과자류·빵류 또는 떡류,01205,젤리,0100000,해당없음,010000002,캔디류,00,해당없음,100g,310,,0.00,0.40,,76.00,40.00,,,,,,100,,,,,,,,,0.00,0.10,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,10g,250g,202405632063,(주)큐브인피닛,해당없음,해당없음,N,,해당없음,2,수집,2024-07-10,2026-07-28 00:00:00
P120-104010400-1894,땡초파전 어묵(냉동),P,가공식품,1,가공식품,20,수산가공식품류,20104,어묵,2000001,어육가공품류,200000104,어묵,00,해당없음,100g,125,,10.70,1.20,,17.80,4.90,,,,,,556,,,,,,,,,14.40,0.20,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,30g,1000g,20110144370145,삼진식품(주),해당없음,해당없음,N,,해당없음,2,수집,2025-11-07,2026-07-28 00:00:00
P101-103000400-0331,땅콩블랙쿠키,P,가공식품,1,가공식품,01,과자류·빵류 또는 떡류,01103,비스킷/쿠키/크래커,0100000,해당없음,010000004,빵류,00,해당없음,100g,503,,10.00,25.00,,61.00,11.00,,,,,,286,,,,,,,,,2.20,13.00,1.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,30g,2000g,2019042410926,우성식품,해당없음,해당없음,N,,해당없음,2,수집,2021-06-30,2026-07-28 00:00:00
P104-201070000-0161,딸기향 시럽,P,가공식품,1,가공식품,04,당류,04201,시럽,0400007,당류가공품,040000700,해당없음,00,해당없음,100ml,325,,0.50,0.50,,79.00,79.00,,,,,,10,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,10g,1000ml,23FR4MJ00D2,ROUTIN S.A.S,(주)애니원에프앤씨,해당없음,Y,250,프랑스,2,수집,2024-06-26,2026-07-28 00:00:00
P101-427000400-0144,딸기쨈소보루빵,P,가공식품,1,가공식품,01,과자류·빵류 또는 떡류,01427,소보로빵,0100000,해당없음,010000004,빵류,00,해당없음,100g,406,,6.67,14.44,,60.00,20.00,,,,,,333,,,,,,,,,0.00,6.67,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,70g,90g,20160501015310,농업회사법인유한회사피오레,해당없음,해당없음,N,,해당없음,2,수집,2025-05-16,2026-07-28 00:00:00
P101-408000400-0250,딸기수플레카스테라,P,가공식품,1,가공식품,01,과자류·빵류 또는 떡류,01408,카스텔라,0100000,해당없음,010000004,빵류,00,해당없음,100g,197,,2.30,11.60,,20.40,10.40,,,,,,66,,,,,,,,,26.90,0.50,1.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,70g,6459g,2023027221229,주식회사 유통몬스터,해당없음,해당없음,N,,해당없음,2,수집,2024-01-12,2026-07-28 00:00:00
P101-409000400-6675,딸기롤,P,가공식품,1,가공식품,01,과자류·빵류 또는 떡류,01409,케이크,0100000,해당없음,010000004,빵류,00,해당없음,100g,346,,6.00,14.00,,49.00,36.00,,,,,,294,,,,,,,,,127.00,6.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,70g,60g,2024023334854,참브레드,해당없음,해당없음,N,,해당없음,2,수집,2026-01-21,2026-07-28 00:00:00
P101-409000400-2694,딸기 생크림 케이크,P,가공식품,1,가공식품,01,과자류·빵류 또는 떡류,01409,케이크,0100000,해당없음,010000004,빵류,00,해당없음,100g,292,,4.00,9.00,,47.00,30.00,,,,,,103,,,,,,,,,87.00,4.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,70g,160g,2023027219733,(주)하이테이블,해당없음,해당없음,N,,해당없음,2,수집,2024-04-22,2026-07-28 00:00:00
P123-204020300-0963,따끈치즈불고기파스타,P,가공식품,1,가공식품,23,즉석식품류,23204,즉석 면요리,2300002,즉석섭취·편의식품류,230000203,즉석조리식품,00,해당없음,100g,178,,8.06,5.31,,24.59,4.98,,,,,,497,,,,,,,,,32.94,0.51,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,,294g,201503831781206,(주)푸드플래닛,해당없음,해당없음,N,,해당없음,2,수집,2025-01-14,2026-07-28 00:00:00
P102-101010100-0787,디핀다트 민트쵸코 구슬아이스크림,P,가공식품,1,가공식품,02,빙과류,02101,아이스크림,0200001,아이스크림류(축산물가공품),020000101,아이스크림,00,해당없음,100g,200,,3.00,10.00,,25.00,22.00,,,,,,65,,,,,,,,,25.00,7.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,100ml,2500g,2002026204240,(주)디핀다트코리아,해당없음,해당없음,N,,해당없음,2,수집,2025-09-11,2026-07-28 00:00:00
P119-900090100-0610,디오 킹 피자치즈,P,가공식품,1,가공식품,19,유가공품류,19900,치즈,1900009,치즈류(축산물가공품),190000901,치즈,00,해당없음,100g,291,,24.00,21.00,,1.00,0.00,,,,,,300,,,,,,,,,100.00,15.00,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,20g,2500g,20090405009459,(주)킹스코,해당없음,해당없음,N,,해당없음,2,수집,2023-12-05,2026-07-28 00:00:00
P109-103010300-0653,디 오리지널 콤부차 프로바이오틱스 피치베리,P,가공식품,1,가공식품,09,음료류,09103,고형차,0900001,다류,090000103,고형차,00,해당없음,100g,400,,0.00,0.00,,88.00,0.00,,,,,,4000,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,200ml,100g,20080614259808,(주)희창유업 제2공장,해당없음,해당없음,N,,해당없음,2,수집,2026-04-10,2026-07-28 00:00:00
P123-230020300-0041,들깨순두부육수,P,가공식품,1,가공식품,23,즉석식품류,23230,육수,2300002,즉석섭취·편의식품류,230000203,즉석조리식품,00,해당없음,100g,12,,0.74,0.38,,1.43,0.24,,,,,,439,,,,,,,,,0.00,0.05,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,,2000g,20220122007102,플레이팅키친(교대점),해당없음,해당없음,N,,해당없음,2,수집,2024-06-18,2026-07-28 00:00:00
P123-212020300-0113,든든한장어구이,P,가공식품,1,가공식품,23,즉석식품류,23212,반찬,2300002,즉석섭취·편의식품류,230000203,즉석조리식품,00,해당없음,100g,253,,13.18,17.57,,10.47,5.07,,,,,,585,,,,,,,,,157.09,4.39,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,,296g,20180280152185,주식회사마이셰프,해당없음,해당없음,N,,해당없음,2,수집,2021-06-30,2026-07-28 00:00:00
P123-204020400-0062,드렁킨타이새우팟타이,P,가공식품,1,가공식품,23,즉석식품류,23204,즉석 면요리,2300002,즉석섭취·편의식품류,230000204,간편조리세트,00,해당없음,100g,165,,4.01,2.60,,31.47,9.49,,,,,,475,,,,,,,,,16.45,0.52,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,,360g,200802024221075,주식회사락컴퍼니,해당없음,해당없음,N,,해당없음,2,수집,2026-04-28,2026-07-28 00:00:00
